ClienteID,Edad,Genero,Pais,Suscripcion_Meses,Plan,Horas_Semanales_Uso,Satisfaccion,Soporte_Contactos,Promocion_Usada,GastoMensual,Cancela
4406,25.0,Femenino,Perú,58,Básico,9.7,4,2,No,11.99,1
4407,15.0,Masculino,Perú,25,Estándar,2.6,2,2,Sí,20.02,0
4408,37.0,Masculino,Argentina,9,Básico,8.3,3,2,Sí,14.34,0
4409,43.0,Masculino,Argentina,22,Estándar,11.2,5,4,No,17.06,0
4410,13.0,Masculino,Perú,59,Básico,10.0,4,0,No,9.29,1
4411,41.0,Masculino,México,25,Básico,9.6,5,1,No,8.52,1
4412,38.0,Masculino,México,55,Estándar,9.5,3,1,No,22.22,0
4413,43.0,Masculino,España,46,Premium,17.6,3,2,Sí,29.6,0
4414,37.0,Masculino,Chile,35,Básico,11.6,3,1,No,11.07,0
4415,29.0,Femenino,Argentina,54,Estándar,14.4,3,2,No,16.19,0
4416,41.0,Masculino,Perú,51,Básico,15.3,3,2,No,7.7,0
4417,33.0,Masculino,México,50,Básico,11.1,2,3,No,13.67,0
4418,35.0,Masculino,España,45,Estándar,14.8,3,2,Sí,19.95,0
4419,53.0,Femenino,Argentina,16,Básico,8.2,2,2,Sí,8.1,1
4420,31.0,Masculino,Perú,32,Premium,3.2,5,0,No,32.59,0
4421,38.0,Femenino,Argentina,48,Estándar,6.1,1,4,No,17.62,0
4422,29.0,Masculino,México,44,Básico,14.2,2,2,No,15.73,1
4423,42.0,Masculino,Argentina,19,Estándar,7.2,5,2,No,25.6,0
4424,49.0,Femenino,México,13,Básico,9.1,3,1,No,6.35,1
4425,41.0,Masculino,Argentina,11,Estándar,10.5,4,1,Sí,24.03,0
4426,27.0,Masculino,España,12,Premium,-0.3,2,0,No,33.62,0
4427,47.0,Masculino,Argentina,30,Básico,16.9,3,2,No,11.08,0
4428,33.0,Masculino,Argentina,31,Básico,7.5,3,1,No,12.54,0
4429,38.0,Otro,México,57,Estándar,4.0,4,2,Sí,15.36,0
4430,44.0,Femenino,España,33,Básico,16.8,3,1,Sí,9.18,1
4431,44.0,,Argentina,1,Básico,11.3,3,4,No,9.02,0
4432,32.0,Masculino,México,13,Estándar,9.8,5,1,Sí,15.96,0
4433,42.0,Masculino,Argentina,30,Premium,7.4,2,1,No,27.16,0
4434,39.0,Masculino,Argentina,54,Estándar,7.2,5,2,Sí,22.29,0
4435,23.0,Femenino,México,17,Básico,7.5,4,2,No,12.09,0
4436,36.0,Masculino,Perú,42,Estándar,16.1,,1,No,17.67,0
4437,43.0,Femenino,Chile,31,Básico,7.8,1,5,No,12.04,0
4438,30.0,Masculino,España,1,Básico,5.7,5,1,Sí,9.96,0
4439,49.0,Masculino,México,47,Premium,4.4,4,4,No,28.14,0
4440,30.0,Femenino,México,56,Estándar,4.9,5,2,No,21.61,0
4441,57.0,Masculino,España,1,Básico,4.4,2,3,No,10.39,0
4442,50.0,Femenino,Perú,39,Básico,6.6,,1,No,12.01,0
4443,36.0,Masculino,México,3,Estándar,10.2,1,1,No,17.39,0
4444,43.0,Femenino,España,5,Básico,10.7,3,1,Sí,11.98,1
4445,42.0,Femenino,Perú,4,Premium,12.3,4,4,Sí,25.77,0
4446,45.0,Masculino,España,8,Estándar,13.7,1,4,Sí,16.88,0
4447,31.0,Femenino,Perú,30,Básico,3.5,3,1,No,14.43,0
4448,39.0,Femenino,Argentina,4,Premium,5.7,,0,No,28.46,0
4449,32.0,Masculino,Argentina,53,Estándar,10.6,3,1,No,17.69,0
4450,28.0,Femenino,Argentina,36,Básico,15.1,3,2,No,6.85,0
4451,29.0,Masculino,México,35,Estándar,12.4,4,0,Sí,23.14,0
4452,25.0,Femenino,Chile,23,Básico,9.0,3,1,No,13.57,1
4453,51.0,Masculino,México,24,Básico,7.8,4,4,No,6.37,0
4454,27.0,Masculino,Chile,27,Básico,20.7,2,1,No,7.29,0
4455,19.0,Otro,España,45,Estándar,14.5,3,0,No,20.69,0
4456,28.0,Otro,México,13,Básico,9.9,4,3,No,9.49,0
4457,29.0,Femenino,Perú,57,Premium,11.1,4,1,No,25.71,0
4458,41.0,Masculino,Perú,15,Básico,12.3,3,1,Sí,7.82,0
4459,63.0,Masculino,España,18,Estándar,4.4,2,3,No,15.72,0
4460,36.0,Masculino,México,8,Básico,7.6,3,1,Sí,8.47,0
4461,30.0,Masculino,Argentina,30,Estándar,9.3,4,1,No,15.51,0
4462,51.0,Femenino,Chile,11,Estándar,12.0,3,1,No,16.16,0
4463,28.0,Masculino,Chile,43,Básico,9.2,1,1,No,14.55,1
4464,44.0,Masculino,España,28,Básico,9.6,2,0,No,12.08,1
4465,30.0,Femenino,México,51,Básico,15.2,2,1,Sí,9.01,1
4466,24.0,Femenino,Argentina,27,Básico,13.6,3,0,Sí,14.23,1
4467,24.0,Otro,España,56,Básico,15.5,3,3,No,15.07,0
4468,41.0,Femenino,España,18,Básico,10.0,3,3,No,13.66,1
4469,43.0,Femenino,España,45,Premium,4.2,2,0,No,30.54,0
4470,30.0,Masculino,España,17,Premium,7.4,1,3,Sí,27.57,0
4471,49.0,Femenino,Argentina,31,Básico,11.2,2,1,Sí,11.58,1
4472,29.0,Masculino,México,14,Básico,6.6,2,0,No,10.07,1
4473,35.0,Femenino,Perú,45,Básico,12.7,4,0,No,12.43,1
4474,50.0,Femenino,Chile,7,Básico,6.4,3,2,No,12.78,0
4475,36.0,,México,23,Básico,12.9,5,2,Sí,12.29,1
4476,46.0,Femenino,Chile,1,Premium,9.7,4,1,No,25.25,0
4477,28.0,Masculino,Argentina,12,Básico,14.2,4,1,No,8.22,1
4478,38.0,Masculino,México,51,Premium,1.8,4,0,No,30.76,0
4479,47.0,Femenino,Chile,7,Estándar,13.6,3,6,No,18.61,0
4480,49.0,Femenino,Chile,23,Premium,14.6,5,1,No,28.04,0
4481,41.0,Masculino,Argentina,15,Básico,9.2,5,3,Sí,10.28,0
4482,30.0,Femenino,Chile,25,Básico,4.4,2,0,No,6.76,0
4483,33.0,Masculino,España,58,Básico,15.1,3,0,No,10.02,0
4484,35.0,Femenino,México,30,Estándar,14.4,3,4,No,16.38,0
4485,51.0,Masculino,Perú,10,Premium,12.7,4,0,No,24.56,0
4486,41.0,Otro,Argentina,26,Básico,10.1,4,0,Sí,7.3,1
4487,20.0,Masculino,Argentina,30,Estándar,12.2,4,2,No,21.76,0
4488,27.0,Femenino,Perú,39,Estándar,10.9,,2,Sí,14.08,0
4489,28.0,Femenino,Argentina,56,Básico,16.8,1,0,No,8.88,1
4490,33.0,Femenino,Argentina,35,Premium,13.6,2,3,No,21.64,0
4491,32.0,Femenino,Perú,40,Premium,16.1,5,2,No,25.48,0
4492,45.0,Femenino,México,46,Básico,13.2,2,5,No,9.95,1
4493,36.0,Masculino,México,54,Básico,8.8,4,2,No,5.59,1
4494,47.0,Masculino,México,41,Básico,12.1,4,4,No,10.87,1
4495,43.0,Masculino,Perú,40,Básico,12.0,3,5,No,9.93,1
4496,21.0,Femenino,España,2,Premium,7.5,3,2,No,30.02,0
4497,38.0,Masculino,España,54,Básico,9.6,5,3,Sí,14.78,1
4498,8.0,Masculino,Perú,15,Premium,6.2,4,2,No,32.57,0
4499,41.0,Femenino,Argentina,20,Básico,12.8,1,0,No,6.31,0
4500,48.0,Femenino,Chile,32,Estándar,8.6,3,2,Sí,23.22,0
4501,44.0,Femenino,México,44,Estándar,9.5,2,1,No,22.35,0
4502,30.0,Otro,Chile,21,Premium,11.1,1,2,Sí,33.15,0
4503,32.0,Otro,Argentina,5,Básico,12.8,4,0,No,13.65,0
4504,49.0,Femenino,México,29,Básico,9.4,5,2,No,9.88,0
4505,39.0,Femenino,España,13,Estándar,5.6,3,2,No,16.29,0
4506,42.0,Femenino,España,5,Premium,19.7,3,2,Sí,23.97,0
4507,44.0,,España,50,Básico,12.0,3,0,No,7.45,1
4508,32.0,Masculino,Chile,39,Básico,6.6,5,5,No,9.15,1
4509,41.0,Masculino,Argentina,48,Básico,10.6,3,4,No,12.29,0
4510,45.0,Masculino,Argentina,13,Estándar,7.2,3,3,Sí,17.17,0
4511,17.0,Masculino,Argentina,54,Estándar,8.1,4,5,Sí,15.97,0
4512,21.0,Masculino,México,14,Básico,7.7,3,2,No,7.25,1
4513,32.0,Masculino,España,9,Premium,8.1,3,4,Sí,32.5,0
4514,36.0,Masculino,España,44,Básico,17.6,3,2,No,1.92,1
4515,35.0,Femenino,Chile,46,Básico,14.5,1,4,No,8.38,0
4516,39.0,Masculino,Argentina,43,Básico,2.6,3,2,No,8.01,0
4517,35.0,Masculino,Chile,44,Premium,13.5,,4,No,30.03,0
4518,43.0,Femenino,España,43,Premium,12.7,4,6,No,35.94,0
4519,36.0,Femenino,Argentina,3,Básico,5.2,4,6,No,4.86,0
4520,40.0,Masculino,México,21,Estándar,10.2,3,0,No,16.19,0
4521,31.0,Femenino,Chile,18,Básico,6.6,4,1,No,8.7,1
4522,28.0,Femenino,España,43,Básico,12.0,5,1,No,10.34,1
4523,22.0,Femenino,México,4,Básico,8.7,3,0,No,6.62,1
4524,26.0,Masculino,Chile,47,Estándar,5.0,1,0,No,26.12,0
4525,38.0,Otro,España,9,Básico,14.4,4,1,No,8.17,1
4526,38.0,Otro,Argentina,23,Estándar,7.8,4,2,No,17.98,0
4527,34.0,Masculino,Perú,184,Básico,4.9,3,1,Sí,7.78,1
4528,3.0,Femenino,México,46,Estándar,7.5,3,5,No,18.49,0
4529,37.0,Femenino,México,10,Estándar,12.6,3,4,Sí,23.66,0
4530,32.0,Otro,Perú,35,Premium,8.7,5,2,No,31.11,0
4531,55.0,Masculino,España,55,Básico,7.8,4,4,No,9.89,0
4532,36.0,,España,41,Básico,3.3,4,4,No,9.24,0
4533,20.0,Femenino,México,29,Estándar,8.0,3,2,No,23.81,0
4534,40.0,Masculino,Chile,39,Estándar,2.1,5,3,No,16.4,0
4535,30.0,Femenino,Argentina,29,Estándar,12.2,1,1,No,18.36,0
4536,26.0,Masculino,Chile,17,Básico,15.2,3,1,Sí,13.88,1
4537,39.0,Masculino,España,38,Estándar,11.8,4,1,No,22.57,0
4538,31.0,Femenino,España,3,Estándar,7.4,5,0,Sí,23.2,0
4539,49.0,Femenino,Perú,59,Básico,17.8,5,1,No,10.54,0
4540,50.0,Femenino,México,59,Básico,6.1,4,3,No,14.72,1
4541,38.0,Masculino,España,37,Premium,7.8,3,1,No,28.9,0
4542,32.0,Masculino,Perú,5,Básico,11.9,3,3,No,10.7,1
4543,37.0,Femenino,España,44,Estándar,18.7,3,3,No,19.58,0
4544,45.0,Femenino,Perú,27,Estándar,12.5,1,1,No,24.07,0
4545,28.0,Masculino,Perú,43,Estándar,5.7,4,1,Sí,24.18,0
4546,27.0,Masculino,España,55,Estándar,5.5,3,3,No,18.15,0
4547,39.0,Masculino,Perú,44,Básico,5.0,3,5,No,9.51,1
4548,30.0,Femenino,Argentina,33,Básico,10.6,5,1,No,8.82,0
4549,38.0,Femenino,Argentina,21,Estándar,13.4,3,2,No,26.87,0
4550,24.0,Femenino,Perú,45,Estándar,6.0,1,2,No,23.49,0
4551,41.0,Masculino,México,38,Básico,15.3,3,2,No,9.11,0
4552,35.0,Masculino,México,12,Premium,8.1,2,4,No,27.16,0
4553,45.0,Femenino,Argentina,53,Básico,3.7,3,2,No,10.12,0
4554,27.0,Masculino,Chile,13,Estándar,14.1,4,1,No,22.72,0
4555,23.0,Femenino,Perú,39,Básico,8.8,3,1,Sí,8.25,1
4556,37.0,Masculino,México,10,Estándar,10.2,1,4,No,21.41,0
4557,28.0,Masculino,Argentina,15,Premium,9.1,4,0,No,21.69,0
4558,33.0,Masculino,México,1,Estándar,10.1,2,6,No,21.47,0
4559,41.0,Femenino,España,39,Básico,5.8,2,1,No,8.05,0
4560,43.0,Masculino,Chile,48,Estándar,5.8,3,2,No,19.71,0
4561,54.0,Masculino,Perú,22,Estándar,6.4,2,1,Sí,21.19,0
4562,36.0,Otro,Perú,47,Premium,10.5,3,4,No,29.21,0
4563,12.0,Masculino,Perú,50,Premium,7.4,3,1,Sí,26.3,0
4564,50.0,Masculino,México,14,Básico,-3.6,3,2,No,9.68,0
4565,33.0,Femenino,España,41,Estándar,6.1,1,2,Sí,19.19,0
4566,33.0,Masculino,Argentina,55,Estándar,10.8,4,0,No,24.41,0
4567,17.0,Femenino,Chile,1,Estándar,3.2,3,2,No,22.5,0
4568,50.0,Masculino,México,43,Básico,9.8,,1,Sí,14.21,1
4569,56.0,Masculino,México,45,Estándar,15.3,3,1,Sí,22.69,0
4570,40.0,Femenino,México,40,Estándar,15.1,2,2,Sí,18.94,0
4571,37.0,Femenino,Chile,36,Premium,9.2,4,0,No,29.9,0
4572,33.0,Masculino,Argentina,134,Premium,11.9,3,4,No,33.17,0
4573,30.0,Femenino,España,15,Estándar,4.3,1,2,No,16.81,0
4574,44.0,Femenino,España,54,Básico,18.2,1,4,Sí,10.04,1
4575,38.0,Masculino,España,47,Básico,18.4,2,1,Sí,13.21,1
4576,46.0,Femenino,Chile,34,Básico,11.4,5,4,No,8.65,1
4577,38.0,Femenino,México,27,Estándar,13.5,4,2,Sí,15.16,0
4578,27.0,Femenino,Argentina,2,Premium,14.6,3,0,No,35.59,0
4579,55.0,Femenino,México,30,Básico,9.2,3,3,No,7.47,0
4580,27.0,Femenino,Perú,29,Básico,6.9,5,1,No,6.79,0
4581,46.0,Masculino,Argentina,56,Premium,9.6,5,3,No,22.08,0
4582,40.0,Femenino,Perú,1,Premium,13.1,,3,No,35.4,0
4583,32.0,Masculino,Perú,51,Premium,15.0,3,2,No,32.42,0
4584,15.0,Masculino,Perú,24,Estándar,13.9,3,1,No,26.4,0
4585,35.0,Otro,España,50,Básico,9.7,4,1,Sí,14.03,1
4586,41.0,Femenino,México,21,Básico,12.0,,0,Sí,8.77,1
4587,31.0,Femenino,España,30,Estándar,14.2,1,2,No,18.24,0
4588,47.0,Femenino,España,46,Premium,6.6,2,1,No,35.3,0
4589,24.0,Masculino,Argentina,3,Básico,10.1,1,1,No,16.08,1
4590,27.0,Masculino,Chile,10,Estándar,13.2,2,3,No,19.25,0
4591,38.0,Femenino,Argentina,7,Estándar,11.0,1,1,Sí,18.22,0
4592,42.0,Masculino,España,45,Básico,4.1,4,6,No,11.55,1
4593,33.0,Femenino,Chile,18,Estándar,-1.2,1,0,Sí,25.02,0
4594,42.0,Masculino,Chile,25,Estándar,12.8,2,2,No,21.17,0
4595,20.0,Masculino,México,14,Estándar,8.5,2,2,No,16.73,0
4596,23.0,Femenino,España,51,Estándar,8.6,1,0,No,19.11,0
4597,27.0,Masculino,España,34,Premium,4.7,3,3,No,27.81,0
4598,27.0,Masculino,Chile,26,Premium,9.9,2,4,No,35.44,0
4599,26.0,Masculino,España,21,Básico,13.1,2,5,Sí,10.02,1
4600,38.0,Masculino,España,2,Básico,11.6,2,1,No,8.83,1
4601,45.0,Masculino,Chile,20,Premium,11.7,3,5,Sí,37.2,0
4602,29.0,Otro,Perú,39,Premium,9.3,3,5,No,34.88,0
4603,48.0,Masculino,Perú,8,Básico,5.1,2,4,No,7.93,0
4604,38.0,Masculino,México,42,Básico,10.8,2,2,No,5.59,1
4605,44.0,Masculino,Chile,30,Básico,8.1,5,1,No,10.57,0
4606,37.0,Femenino,México,31,Estándar,13.3,4,0,No,21.6,0
4607,42.0,Femenino,España,36,Premium,7.2,4,0,Sí,26.22,0
4608,33.0,Masculino,Argentina,29,Estándar,4.3,3,2,No,18.91,0
4609,30.0,Masculino,España,26,Básico,12.3,2,3,No,9.01,1
4610,24.0,Otro,México,41,Básico,5.5,5,2,Sí,16.3,0
4611,25.0,Femenino,Perú,13,Premium,10.8,2,1,No,41.32,0
4612,41.0,Femenino,Chile,22,Básico,10.6,2,3,No,3.34,1
4613,27.0,Masculino,Chile,9,Básico,14.0,3,4,Sí,4.03,1
4614,40.0,Femenino,Argentina,53,Premium,10.1,4,0,No,26.09,0
4615,50.0,Femenino,México,50,Estándar,9.0,4,2,Sí,15.63,0
4616,36.0,Masculino,España,59,Estándar,17.0,3,2,No,24.44,0
4617,44.0,Femenino,Argentina,19,Premium,10.2,4,4,Sí,27.17,0
4618,51.0,Masculino,Chile,13,Estándar,3.3,3,1,No,23.91,0
4619,38.0,Femenino,Chile,17,Básico,9.2,4,1,No,8.4,0
4620,63.0,Otro,Chile,52,Estándar,15.2,3,2,No,22.87,0
4621,37.0,Femenino,España,23,Premium,9.6,3,0,Sí,32.77,0
4622,38.0,Femenino,Perú,55,Premium,6.9,2,1,No,34.0,0
4623,61.0,Femenino,Chile,3,Estándar,11.1,3,2,No,17.28,0
4624,39.0,Masculino,España,23,Estándar,16.4,4,3,Sí,17.96,0
4625,28.0,Masculino,Chile,44,Premium,8.1,4,2,Sí,27.39,0
4626,49.0,Masculino,Perú,21,Básico,14.4,3,2,Sí,7.64,1
4627,32.0,Otro,Chile,41,Premium,0.5,3,1,No,28.15,0
4628,23.0,Femenino,Chile,8,Premium,0.8,4,1,No,31.76,0
4629,44.0,,Perú,26,Estándar,7.4,4,2,Sí,23.77,0
4630,29.0,Masculino,México,1,Básico,8.9,4,2,No,13.54,0
4631,50.0,Masculino,Perú,13,Básico,1.7,3,1,Sí,7.67,1
4632,23.0,Masculino,España,46,Estándar,7.4,3,4,No,19.37,0
4633,17.0,Masculino,Chile,45,Premium,12.4,,5,No,33.12,0
4634,41.0,Masculino,México,6,Premium,11.1,,3,No,29.61,0
4635,28.0,Masculino,Perú,40,Básico,11.4,5,3,No,8.82,0
4636,33.0,Femenino,España,16,Premium,1.2,,1,No,35.43,0
4637,35.0,Femenino,Chile,4,Estándar,13.4,5,4,No,17.44,0
4638,40.0,Femenino,Chile,59,Estándar,8.6,2,3,No,17.74,0
4639,25.0,Masculino,Perú,36,Básico,11.4,4,2,Sí,6.56,1
4640,52.0,Femenino,España,50,Estándar,10.0,1,1,No,18.33,0
4641,40.0,Masculino,Argentina,14,Básico,12.2,,3,Sí,12.52,1
4642,59.0,Masculino,México,1,Básico,14.1,4,3,Sí,8.13,1
4643,30.0,Masculino,México,42,Estándar,20.0,3,2,Sí,19.82,0
4644,25.0,Masculino,Chile,19,Estándar,8.7,5,2,No,24.17,0
4645,38.0,Femenino,Perú,35,Estándar,16.3,2,0,Sí,24.84,0
4646,52.0,Femenino,Perú,1,Estándar,13.7,2,2,No,22.38,0
4647,22.0,Femenino,México,9,Estándar,15.9,3,2,No,18.66,0
4648,37.0,Otro,Perú,59,Básico,14.0,1,0,No,8.21,0
4649,43.0,,España,47,Básico,2.5,2,4,No,7.34,0
4650,31.0,Masculino,Argentina,56,Básico,7.6,3,3,No,12.37,1
4651,19.0,Masculino,España,54,Básico,15.5,3,2,Sí,9.17,0
4652,14.0,Masculino,Argentina,17,Básico,11.8,5,4,No,9.66,0
4653,37.0,,Argentina,22,Premium,16.6,4,2,No,25.88,0
4654,9.0,Masculino,España,50,Básico,6.6,4,2,No,9.77,0
4655,40.0,Femenino,España,7,Básico,5.3,3,4,No,6.97,1
4656,43.0,Masculino,Perú,14,Estándar,1.2,2,3,No,23.45,0
4657,41.0,Masculino,Argentina,15,Básico,10.6,4,1,No,11.65,1
4658,22.0,Femenino,México,40,Estándar,6.3,1,0,Sí,18.49,0
4659,42.0,Masculino,Perú,26,Básico,5.1,2,0,No,12.75,1
4660,52.0,Femenino,Chile,40,Estándar,20.1,,2,Sí,24.71,0
4661,25.0,Femenino,Argentina,44,Premium,11.6,1,3,No,30.6,0
4662,59.0,Femenino,Perú,49,Premium,7.0,3,4,Sí,29.05,0
4663,38.0,Masculino,Chile,59,Premium,7.8,3,2,No,30.54,0
4664,41.0,Femenino,México,53,Estándar,16.9,2,2,Sí,15.31,0
4665,48.0,Femenino,España,49,Básico,10.7,1,0,Sí,10.75,1
4666,44.0,Masculino,Argentina,48,Básico,6.6,5,2,Sí,11.36,1
4667,27.0,Otro,España,12,Estándar,13.0,4,3,Sí,19.75,0
4668,44.0,Femenino,España,26,Estándar,11.5,3,2,No,26.78,0
4669,32.0,Masculino,México,49,Básico,12.3,3,2,No,17.08,0
4670,13.0,Femenino,México,25,Básico,10.6,3,4,Sí,9.18,1
4671,48.0,Masculino,Perú,51,Estándar,10.9,3,2,Sí,17.08,0
4672,19.0,Femenino,México,38,Estándar,2.1,3,2,No,22.2,0
4673,55.0,Masculino,Perú,12,Básico,11.9,2,2,No,9.87,0
4674,55.0,Femenino,Perú,40,Estándar,-0.6,1,2,No,14.67,0
4675,50.0,Femenino,Perú,38,Premium,11.3,3,2,No,30.91,0
4676,24.0,Otro,México,8,Premium,8.9,,1,No,30.71,0
4677,26.0,Femenino,México,22,Estándar,12.1,4,2,Sí,17.45,0
4678,44.0,Masculino,Argentina,15,Estándar,12.1,1,1,No,16.33,0
4679,31.0,Femenino,México,32,Básico,14.3,5,2,No,10.96,1
4680,38.0,Masculino,Argentina,28,Estándar,9.4,1,2,No,23.62,0
4681,50.0,Masculino,Argentina,50,Básico,12.6,3,5,No,12.8,0
4682,51.0,Femenino,España,34,Básico,16.4,3,2,No,8.27,1
4683,16.0,Masculino,México,24,Estándar,13.2,3,2,No,23.21,0
4684,44.0,Masculino,Chile,28,Premium,16.7,4,0,No,25.29,0
4685,38.0,Femenino,México,40,Básico,12.8,,3,No,9.07,0
4686,33.0,Masculino,México,56,Estándar,12.3,3,0,No,20.05,0
4687,20.0,Masculino,Chile,48,Estándar,13.2,4,2,Sí,20.43,0
4688,26.0,Masculino,Chile,20,Premium,4.3,4,1,No,33.5,0
4689,29.0,,Perú,31,Básico,14.2,3,1,No,8.87,0
4690,27.0,Otro,México,32,Premium,8.9,5,1,No,34.21,0
4691,34.0,Otro,España,28,Estándar,8.0,3,5,No,23.66,0
4692,35.0,Masculino,Chile,52,Estándar,8.3,3,0,No,17.14,0
4693,24.0,Femenino,España,28,Estándar,14.3,1,3,No,26.19,0
4694,35.0,Femenino,Argentina,44,Básico,10.2,4,3,No,4.91,0
4695,58.0,Otro,Perú,2,Estándar,3.8,3,1,No,20.33,0
4696,41.0,Masculino,México,38,Estándar,10.8,3,1,No,26.66,0
4697,43.0,Femenino,México,21,Premium,8.8,3,1,No,31.77,0
4698,34.0,Femenino,España,8,Estándar,16.4,4,4,No,19.48,0
4699,45.0,Femenino,México,42,Básico,12.8,5,3,No,8.84,0
4700,44.0,Femenino,Perú,42,Premium,7.5,3,1,No,28.75,0
4701,32.0,Femenino,México,29,Premium,5.6,,2,No,32.41,0
4702,18.0,Femenino,España,6,Premium,3.4,4,1,Sí,28.04,0
4703,42.0,Masculino,Perú,4,Básico,12.3,2,5,No,8.68,0
4704,60.0,Femenino,Chile,25,Básico,4.8,3,2,No,5.3,0
4705,47.0,Masculino,España,49,Premium,14.5,1,2,No,33.43,0
4706,36.0,Femenino,Perú,14,Estándar,9.2,5,3,No,17.07,0
4707,40.0,Femenino,Argentina,17,Básico,12.0,4,0,Sí,10.74,1
4708,44.0,Femenino,Argentina,3,Estándar,11.6,3,1,Sí,13.22,0
4709,43.0,Masculino,España,53,Premium,3.6,3,2,No,31.29,0
4710,54.0,Masculino,Chile,17,Básico,9.0,4,5,No,10.52,1
4711,27.0,Masculino,Chile,47,Premium,10.6,2,1,No,35.78,0
4712,37.0,,Chile,22,Estándar,2.9,2,1,No,24.3,0
4713,30.0,Masculino,Perú,10,Básico,11.0,3,1,Sí,6.22,1
4714,31.0,Femenino,México,30,Básico,8.7,5,2,Sí,15.03,1
4715,32.0,Masculino,Chile,6,Estándar,8.0,4,1,No,20.99,0
4716,35.0,Masculino,Argentina,53,Básico,15.9,1,2,No,12.59,0
4717,45.0,Masculino,México,28,Básico,3.2,5,2,Sí,9.55,1
4718,47.0,Femenino,México,40,Premium,13.8,4,2,No,32.08,0
4719,36.0,Femenino,México,3,Básico,16.3,3,4,No,6.66,1
4720,30.0,Femenino,Perú,25,Estándar,14.8,5,0,No,20.81,0
4721,43.0,Femenino,Argentina,20,Básico,6.9,5,5,No,13.72,1
4722,45.0,Masculino,Argentina,35,Básico,11.9,5,7,No,7.57,0
4723,45.0,,Chile,7,Premium,14.3,4,1,No,21.2,0
4724,30.0,Masculino,Chile,11,Estándar,15.2,3,2,No,22.76,0
4725,26.0,Femenino,México,14,Estándar,9.8,5,2,No,11.59,0
4726,22.0,Femenino,Perú,49,Premium,9.1,3,4,No,29.22,0
4727,25.0,Masculino,Chile,27,Estándar,8.6,5,1,Sí,22.99,0
4728,23.0,Otro,Argentina,15,Estándar,9.7,5,0,No,17.88,0
4729,36.0,Femenino,Chile,26,Básico,4.6,4,2,No,8.24,0
4730,13.0,,Argentina,50,Estándar,9.1,3,0,No,24.0,0
4731,29.0,Masculino,México,35,Premium,12.8,5,1,No,28.88,0
4732,27.0,Femenino,Perú,12,Estándar,11.9,3,2,No,17.65,0
4733,23.0,Femenino,Perú,8,Básico,11.5,3,2,No,16.38,0
4734,44.0,Femenino,Argentina,15,Básico,9.7,4,3,No,4.03,0
4735,39.0,Masculino,México,47,Básico,12.4,3,1,No,9.56,1
4736,12.0,Femenino,Argentina,18,Estándar,4.7,3,1,No,15.74,0
4737,28.0,Femenino,Argentina,16,Básico,9.0,,2,Sí,9.71,0
4738,46.0,,México,32,Estándar,12.7,,2,No,19.68,0
4739,43.0,Masculino,España,51,Básico,14.5,4,2,Sí,7.1,0
4740,40.0,Femenino,Chile,26,Premium,10.8,4,1,No,30.38,0
4741,33.0,Masculino,Chile,46,Estándar,11.3,4,3,No,19.78,0
4742,23.0,Femenino,Argentina,17,Estándar,11.1,3,2,Sí,17.06,0
4743,34.0,Masculino,México,44,Premium,2.9,5,6,Sí,27.48,0
4744,48.0,Femenino,Argentina,18,Básico,10.8,,0,No,7.37,0
4745,37.0,Masculino,Chile,23,Premium,11.4,5,5,Sí,30.68,0
4746,43.0,Femenino,Argentina,54,Estándar,9.4,2,1,No,19.76,0
4747,21.0,Masculino,México,32,Premium,11.6,4,3,Sí,23.22,0
4748,36.0,Femenino,Perú,51,Estándar,14.3,3,1,No,21.1,0
4749,43.0,Masculino,Perú,23,Estándar,7.4,2,3,No,19.15,0
4750,55.0,Masculino,España,59,Premium,11.8,2,2,No,23.8,0
4751,34.0,Femenino,México,20,Premium,7.2,,1,No,29.03,0
4752,47.0,,Argentina,13,Estándar,15.8,5,2,Sí,23.37,0
4753,26.0,Masculino,Chile,41,Estándar,6.0,4,1,No,20.83,0
4754,24.0,Masculino,Chile,27,Estándar,10.5,3,2,Sí,24.21,0
4755,38.0,Masculino,México,10,Estándar,8.4,4,4,No,17.02,0
4756,34.0,Masculino,España,41,Premium,11.8,3,0,No,27.98,0
4757,31.0,Femenino,Perú,47,Básico,8.5,3,0,Sí,13.14,1
4758,54.0,Femenino,España,43,Básico,16.4,3,2,No,8.38,0
4759,51.0,Femenino,Argentina,25,Estándar,3.4,5,4,No,22.19,0
4760,39.0,Femenino,México,51,Básico,12.4,3,0,Sí,10.46,1
4761,30.0,Masculino,Argentina,42,Básico,16.1,4,1,No,10.9,0
4762,36.0,Femenino,México,47,Premium,12.7,1,1,No,24.14,0
4763,21.0,Femenino,Perú,57,Premium,9.7,1,2,No,31.19,0
4764,39.0,Femenino,Chile,45,Estándar,4.1,4,0,Sí,17.21,0
4765,18.0,Otro,México,38,Premium,6.2,3,0,Sí,25.66,0
4766,21.0,Masculino,Argentina,55,Estándar,12.0,5,2,No,24.32,0
4767,38.0,Femenino,México,9,Estándar,7.9,4,1,No,22.15,0
4768,40.0,Femenino,México,17,Estándar,9.4,5,1,No,18.34,0
4769,42.0,Masculino,Argentina,37,Básico,12.2,3,5,Sí,13.68,1
4770,38.0,Femenino,Chile,9,Estándar,8.8,4,5,Sí,15.13,0
4771,30.0,Femenino,Chile,22,Básico,15.6,4,4,No,5.24,0
